[952, 1.2331573963165283]
[953, 1.3736704587936401]
[954, 0.8756288886070251]
[955, 1.1000019311904907]
[956, 1.4102376699447632]
[957, 1.3509197235107422]
[958, 1.0052207708358765]
[959, 1.2341201305389404]
[960, 1.0801242589950562]
[961, 1.240914225578308]
[962, 1.4333324432373047]
[963, 1.360864520072937]
[964, 1.027922511100769]
[965, 1.1971575021743774]
[966, 1.180524468421936]
[967, 1.28139328956604]
[968, 1.3003793954849243]
[969, 1.34591805934906]
[970, 1.3449623584747314]
[971, 1.1060138940811157]
[972, 1.201017141342163]
[973, 1.0681825876235962]
[974, 1.2057247161865234]
[975, 1.0369019508361816]
[976, 1.3117989301681519]
[977, 1.3318756818771362]
[978, 1.2033026218414307]
[979, 1.2490322589874268]
[980, 1.0071486234664917]
[981, 1.405702829360962]
[982, 1.3534621000289917]
[983, 1.4715238809585571]
[984, 1.2330772876739502]
[985, 1.1210016012191772]
[986, 1.0768518447875977]
[987, 1.285640001296997]
[988, 1.537469744682312]
[989, 1.530804991722107]
[990, 1.146157145500183]
[991, 1.2555142641067505]
[992, 1.2500667572021484]
[993, 1.198657512664795]
[994, 1.4159411191940308]
[995, 1.0076411962509155]
[996, 1.1177036762237549]
[997, 1.2269474267959595]
[998, 1.0706557035446167]
[999, 1.3301855325698853]
[1000, 1.1274359226226807]
[1001, 1.2891144752502441]
[1002, 1.325847864151001]
[1003, 1.3215904235839844]
[1004, 1.2848881483078003]
[1005, 1.5594640970230103]
[1006, 0.869766354560852]
[1007, 1.3397849798202515]
[1008, 1.3144620656967163]
[1009, 1.3243907690048218]
[1010, 1.2825937271118164]
[1011, 1.357054591178894]
[1012, 1.4190037250518799]
[1013, 1.4400312900543213]
